,profile,phone,profile_type,zip_code,latitude,longitude,gmaps,beer,name,style,style_name,style_genre
15625,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15626,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15627,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15628,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15629,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15630,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15631,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15632,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15633,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15634,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15635,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15636,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15637,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15638,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15639,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15640,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15641,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15642,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15643,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15644,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15645,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15646,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15647,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15648,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15649,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15650,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15651,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15652,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15653,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15654,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15655,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15656,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15657,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15658,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15659,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15660,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15661,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15662,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15663,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15664,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15665,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15666,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15667,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15668,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15669,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15670,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15671,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15672,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15673,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15674,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15675,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15676,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15677,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15678,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15679,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15680,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15681,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15682,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15683,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15684,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15685,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15686,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15687,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15688,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15689,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15690,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15691,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15692,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15693,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15694,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15695,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15696,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15697,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15698,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15699,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15700,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
15701,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361719,Pumpkin Head,72,Pumpkin Beer,Specialty Beers
15702,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361543,Porter,101,English Porter,Porters
15703,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361718,Dandy Lion,150,English India Pale Ale (IPA),India Pale Ales
15704,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361717,Easy Tiger,150,English India Pale Ale (IPA),India Pale Ales
15705,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361712,Landlady IPA,150,English India Pale Ale (IPA),India Pale Ales
15706,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361558,Aired Ale,154,English Pale Ale,Pale Ales
15707,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361721,Barnstormers Pale,154,English Pale Ale,Pale Ales
15708,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361711,Pale Bandit,154,English Pale Ale,Pale Ales
15709,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361720,Summit,154,English Pale Ale,Pale Ales
15710,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361714,Moorland Bitter,98,English Bitter,Pale Ales
15711,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361715,Rudolph's Ruin,98,English Bitter,Pale Ales
15712,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361724,Tyke,98,English Bitter,Pale Ales
15713,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361557,Cherry Choc Stout,13,English Stout,Stouts
15714,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361713,Irish Cream,13,English Stout,Stouts
15715,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361553,Blonde,99,American Blonde Ale,Pale Ales
15716,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361555,Tequila Blonde,99,American Blonde Ale,Pale Ales
15717,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361554,Holy Cow,66,English Extra Special/ Strong Bitter (ESB),Pale Ales
15718,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361716,Stokers,75,English Dark Mild Ale,Brown Ales
15719,53313,+44 (0) 1535 601222,Brewery,BD21 4DH,53.87433221,-1.890683792,https://maps.google.com/maps?oi=map&q=Aireworth+Mills%2C+Aireworth+Way%2C+Keighley%2C+GB2%2C+UK%2C+BD21+4DH,361559,Baltic Rum Porter,80,Baltic Porter,Porters
